SHA,Author,Author_Date,Lines of Code (LOC),Non-Comment Lines of Code (NCLOC),Lines of Classes,Average Complexity per Class,No. Classes,Total Complexity of Classes,complexity_raw,accumulative_raw
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
,,,,,,,,,0,26883.78
